lemma	part_of_speech	translations
芽生法	noun	биол.|бластогенез|почкование
芽生菌	noun	биол.|бластомицеты
芽甲	noun	побег|росток
芽眼	noun	бот.|глазок
芽管	noun	бот.|ростковая|трубка
芽胎	noun	биол.|зародыш|эмбрион
芽胞	noun	бластема|бот.|зародышевая|клетка
芽苗	noun	росток
芽茁	noun	окулировка
芽茶	noun	высший|почки|сорт|чайные|чая
芽莖	noun	бот.|столон
芽菜	noun	бобовые|кушанье|ростки
芽變	noun	бот.|вариация|видоизменение|почковая|почковое|почковый
芽豆	noun	вика|диал.|кушанье|проросшая
芽跡	noun	веточный|след
芽韮	noun	душистого|лука|молодая|стрелка
芽體	noun	бот.|выводковое|почка|тело
芽鱗	noun	бот.
苄基	noun	бензил|радикал|хим.
苍铅	noun	висмут
苏维埃	noun	советский|совет|советы
苏醒	noun	в|очнуться|прийти|пробудиться|себя
苑丞	noun	заповедника|парка|смотритель|стар.
苑囿	noun	парк
苑窊婦人	noun	Госпожа|Юань-ва|дух-покровитель|рел.|шелководства
苑結	noun	в|душе|мыслях|неспокойный|о|обуревать
苑風	noun	вихрь|шквал
苑馬寺	noun	Хань|государственные|дин.|коннозаводства|на|окраинах
苒弱	noun	грациозный|изящный|мягко|напр.|нежный|о
苒苒	noun	богатый|буйный|густой|мягкий|напр.|нежный
苒若	noun	мягко|напр.|нежный|о|свисать|слабый
苒荏	noun	времени|года|медленно|напр.|незаметно|о
苓箵	noun	бамбуковая|для|корзина|рыбы
苓耳	noun	дурнишник|растение
苓落	noun	см.|零落
苓蘢	noun	зеленеть|зелени|и|изумрудный|о|пышно
苔原	noun	тундра
苔癬	noun	лишай|мед.
苔砌	noun	замшелые|мхом|плиты|покрытые|поэт.|ступени
苔箋	noun	бумага|из|морского|мха
苔类	noun	Musci|бот.|мхи
苔紙	noun	бумага|из|мха
苔荵	noun	Bosch.|Hymenophyllum|wrightii|Райта|бот.|тонколистник
苔菜	noun	Enteromorpha|Grev.|compressa|бот.|сжатая|энтероморфа
苔蘚	noun	Bryophyta|бот.|бриофиты|мхи
苔蘚植物	noun	Bryophyta|бот.|бриофиты|мхи
苔蘚蟲	noun	Polyzoa|Вrуozoa|зоол.|мшанки
苔衣	noun	мхи|мхом|мшистый|поросший
苔錢	noun	круглой|лишайник|формы
苔須	noun	деревьев|космы|мха|с|свисающие
苕亭	noun	выситься|высокий
苕子	noun	L.|Vicia|sativa|бот.|вика|посевная
苕嶢	noun	высокий|горах|далёкий|и|о
苕帚	noun	веник|метла
苕苕	noun	высокий|высоко|далёкий|отдалённый
苕菊	noun	Cav.|Dahlia|pinnata|бот.|георгина|перистая
苕蕘	noun	нечистый|оборотень|чёрт
苗嗣	noun	отпрыск|потомок
苗圃	noun	питомник|рассадник|с.-х.
苗場	noun	питомник
苗子	noun	её|капризный|капризы|мяо|народность|непослушный
苗床	noun	рассадник|с.-х.
苗戶	noun	Китае|в|дворы|мяо|получавшие|равноправие
苗族	noun	мя́о|хмонг
苗木	noun	саженец|сеянец
苗末	noun	потомки
苗條	noun	грациозный|изящный|стройный|также|苗苗條條
苗民	noun	мяо|народность
苗禾	noun	всходы|зерновых|культур
苗稼	noun	всходы|корню|на|рассада|хлеб
苗米	noun	Сун|ист.|налог|натуральный|подать|рисом
苗細	noun	мелкий|тонкий
苗緒	noun	потомок|потомство
苗而不秀	noun	пустоцвет
苗胤	noun	см.|苗裔
苗芒	noun	всходы|побеги|ростки
苗裔	noun	отпрыск|потомок|потомство
苗頭	noun	дела|диал.|первые|подоплёка|признаки|проявления
苗頭兒	noun	дела|диал.|первые|подоплёка|признаки|проявления
苛俗	noun	жестокий|обременительные|обычай|традиции
苛切	noun	жестокий|придирчивый
苛刻	noun	жестокий|жестокость|излишняя|строгость|суровый
苛厲	noun	жестокий|жестокость|суровый
苛喪	noun	диал.|лютый
苛嬈	noun	см.|苛擾
苛察	noun	придираться|придирчивость|разбирать|скрупулёзно|чересчур
苛待	noun	жестоко|жестокое|жестокостью|излишней|обходиться|обхождение
苛性加里	noun	едкое|кали|хим.
苛性藥	noun	мед.|прижигающее|средство
苛性蘇打	noun	каустическая|сода
苛性蘇達	noun	каустическая|сода
苛性鈉	noun	едкий|каустическая|натр|сода|хим.
苛性鉀	noun	едкое|кали|хим.
苛性鹼	noun	едкие|каустик|хим.|щёлочи
苛慘	noun	бесчеловечный|жестокий
苛擾	noun	нажим|нажимать|наседать|притеснение
苛政	noun	жестокое|кровавый|правление|режим|тирания
苛暴	noun	жестокий|лютый
苛法	noun	драконовские|жестокий|законы|правовой|режим|суроный
苛派	noun	жёсткую|и|налогов|поборов|проводить|развёрстку
苛濫	noun	пристрастие|пристрастный
苛疾	noun	болезнь|жестокий|недуг|опасная|тяжёлая
苛癢	noun	зуд|зудить|чесаться|чесотка
苛碎	noun	докучливые|мелочи|мелочные|мелочный|напр.|повинностей
苛細	noun	докучливые|мелочи
苛虐	noun	жестокий|жестоко|зверский|лютый|обращаться|третировать
苛評	noun	заушательская|критика|придираться|придирчивая|ругать
苛責	noun	донимать|к|придираться|ругать|упрёками
苛酷	noun	беспощадный|жестокий|суровый
苛鐵達	noun	coup|d&apos;etat|государственный|переворот|уст.|фр.
苛雜	noun	см.
苜蓿	noun	люце́рна
苞丘	noun	Баоцю|фамилия
苞容	noun	относиться|провинности|прощать|снисходительно|спускать
